,unnamed:_0,tender_id,tender_externalreference,tender_title,work_description,tender_category,tender_type,form_of_contract,product_category,is_multi_currency_allowed_for_boq,allow_two_stage_bidding,independent_external_monitor/remarks,published_date,pre_bid_meeting_date,bid_validity_days,should_allow_nda_tender,allow_preferential_bidder,payment_mode,bid_opening_date,organisation_chain,location,pincode,no_of_bids_received,tender_value_in_rupees,bidder_name,awarded_value,status,contract_date,tender_stage,department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,season,scheme,erosion,roads_bridges_embkt,response_type,flood_response_-_subhead,month,tender_district_externalreference,tender_district_title_description,tender_district_location,btc_flag,district_finalised,tender_villages,tender_block,tender_subdistrict,tender_revenueci,tender_revenueci_location,hq_flag,revenue_circle_finalised
1679,2145,2022_DoWR_28341_2,TEZPUR/2022-23/SOPDG/II,Closing of breaches and restoration of other damaged sections on the Left Bank embankment of river Solengi. PACKAGE 1 RETENDER,Closing of breaches and restoration of other damaged sections on the Left Bank embankment of river Solengi.,Works,Open Tender,Works,Civil Works,No,No,NA ,04-Feb-2023 06:30 PM,NA ,180.0,No ,No,Online,10-Feb-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Tezpur,784001.0,2.0,144155898.0,M/s ANOJ KUMAR AGARWALA,129740309.0,Rejected-AOC,06-May-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'restoration': 2},2023_05,SONITPUR,,SONITPUR,False,SONITPUR,'Tezpur',GABHORU,Tezpur,Tezpur,Tezpur,True,Tezpur
1680,2193,2022_DoWR_28082_1,TEZPUR/2022-23/RIDF/I,Restoration of damages at Kumolia and Joolabasti area from flood devastation of river Brahmaputra on its right bank.,Restoration of damages at Kumolia and Joolabasti area from flood devastation of river Brahmaputra on its right bank.,Works,Open Tender,Works,Civil Works,No,No,NA ,07-Dec-2022 06:00 PM,NA ,180.0,No ,No,Online,28-Dec-2022 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Tezpur,784001.0,2.0,21959562.0,BIREN PEGU,19763606.0,Rejected-AOC,03-Apr-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,RIDF,False,False,Repair and Restoration,{'restoration': 2},2023_06,SONITPUR,,SONITPUR,False,SONITPUR,'Tezpur',GABHORU,Tezpur,Tezpur,Tezpur,True,Tezpur
1681,2206,2022_DoWR_28343_2,TEZPUR/2022-23/SOPDG/II,Closing of breaches and restoration of other damaged sections on the Left Bank embankment of river Solengi. PACKAGE 2 RETENDER,Closing of breaches and restoration of other damaged sections on the Left Bank embankment of river Solengi.,Works,Open Tender,Works,Civil Works,No,No,NA ,04-Feb-2023 06:30 PM,NA ,180.0,No ,No,Online,10-Feb-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Tezpur,784001.0,2.0,100813862.0,M/S. M.P. AGARWALLA,90732476.0,Rejected-AOC,17-Jun-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'restoration': 2},2023_06,SONITPUR,,SONITPUR,False,SONITPUR,'Tezpur',GABHORU,Tezpur,Tezpur,Tezpur,True,Tezpur
1682,2389,2023_DoWR_30216_2,TEZPUR/2022-23/SOPDG-II/I,Anti-erosion measures to protect Bojargaon and its adjoining area in the left bank of river Jiabharali.,Anti-erosion measures to protect Bojargaon and its adjoining area in the left bank of river Jiabharali.,Works,Open Tender,Works,Civil Works,No,No,NA ,07-Jul-2023 06:30 PM,NA ,180.0,No ,No,Online,14-Jul-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Tezpur,784001.0,2.0,18999856.0,Md. Saduddin Ahmed,17099871.0,Rejected-AOC,07-Nov-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,True,False,Others,,2023_11,SONITPUR,,SONITPUR,False,SONITPUR,'Tezpur',GABHORU,Tezpur,Tezpur,Tezpur,True,Tezpur
1683,2551,2023_PWD_33797_257,CE/Maint/MMPNA/01/2023-24/03,MMPNA/2023-24/74,"MMPNA/2023-24/74_Periodic Renewal of MDR NH 15 at Gandhjuli to Belsiri Rly. Station Road ( Ch. From 1000.00m to 2930.00m), Repairing of Culvert No.2/2and 3/2 on Garmara to Gangapur Road (Ch.From 0.00 to 2500.00m), Culvert No.4/1 NH-15 Gejengaguri to",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,14-Nov-2023 09:00 AM,22-Nov-2023 12:00 PM ,180.0,No ,No,Online,01-Dec-2023 03:00 PM,Public Works Roads Department,Dhekiajuli,781003.0,2.0,12013000.0,Mousum Bora,12010000.0,Accepted-AOC,08-Apr-2024,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'repairing': 1},2024_04,,,SONITPUR,False,SONITPUR,'GEJENGAGURI',DHEKIAJULI,Dhekiajuli (Pt),Dhekiajuli (Pt),Dhekiajuli (Pt),False,Dhekiajuli (Pt)
1684,2585,2024_PWD_35115_28,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_14 Construction of road from (i) NH-15 to Borati village Link road (Ch.0.00m to 700.00m), (ii) NH-15 to Gabharu Kochgaon upto embankment (0.00m to 300.00m) and (iii) Interior Road of Thelamara Circle Office (0.00m to 55.00m) under Mukh","MMPPNA_23_24_14 Construction of road from (i) NH-15 to Borati village Link road (Ch.0.00m to 700.00m), (ii) NH-15 to Gabharu Kochgaon upto embankment (0.00m to 300.00m) and (iii) Interior Road of Thelamara Circle Office (0.00m to 55.00m) under Mukh",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,02-Jan-2024 03:00 PM,04-Jan-2024 12:00 PM ,180.0,No ,No,Online,12-Jan-2024 02:30 PM,Public Works Roads Department,Sonitpur,781003.0,2.0,8528000.0,SRI BIPUL MECH,7953200.0,Rejected-AOC,30-May-2024,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,,2024_05,,SONITPUR,SONITPUR,False,SONITPUR,"'THELAMARA', 'KOCHGAON'",DHEKIAJULI,Thelamara,Dhekiajuli (Pt),,False,Dhekiajuli (Pt)
1686,2675,2023_SCD_35042_6,Tender/NIT/Pt/2023-24/8126,ANTI EROSION MEASURES OF KHOLAKATI KACHARIGAON VILLAGE AT DIPOTA RIVER UNDER RIDF-XXIX FOR THE YEAR 2023-24,ANTI EROSION MEASURES OF KHOLAKATI KACHARIGAON VILLAGE AT DIPOTA RIVER UNDER RIDF-XXIX FOR THE YEAR 2023-24,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,29-Dec-2023 03:00 PM,NA ,180.0,No ,No,Online,20-Jan-2024 11:00 AM,Soil Conservation Department||Director - SCD,Sonitpur,784001.0,2.0,8946490.0,Utpal Sarmah,8499166.0,Rejected-Technical,01-Aug-2024,,Soil Conservation Department||Director - SCD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,RIDF,True,False,Others,,2024_08,,,SONITPUR,False,SONITPUR,"'KACHARIGAON', 'KachariGaon'",DHEKIAJULI,Thelamara,Dhekiajuli (Pt),,False,Dhekiajuli (Pt)
1687,2687,2024_DoWR_36865_1,SONITPUR/2022-23/SOPD G/I,Protection of Bhomoraguri area upstream of Kaliabhomora bridge from the erosion of river Brahmaputra.,Protection of Bhomoraguri area upstream of Kaliabhomora bridge from the erosion of river Brahmaputra.,Works,Open Tender,Works,Civil Works,No,No,NA ,04-Mar-2024 09:00 AM,NA ,180.0,No ,No,Online,08-Mar-2024 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,SONITPUR,784001.0,2.0,18881521.0,GLOBAL ENTERPRISE,16993369.02,Rejected-AOC,01-Aug-2024,,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,True,True,Others,,2024_08,,,SONITPUR,False,SONITPUR,"'BHOMORAGURI', 'Bhomoraguri'",GABHORU,Tezpur,Tezpur,,False,Tezpur
1688,54,2018_ID_6028_1,NIT NO.09 (MR) 2017-18 Dtd.27.02.18,Gelapukhuri Flow I_scheme under M_R-2017_18 Biswanath Chariali Division_ Biswanath Chariali,Repairing Renovation of Head Work_CC Lining of canal Repairing Constn of RCC Culverts-2Nos Constn of 60CM dia HP Inlet structure 2Nos Dismantling of Culvert and Repairing of CC fall Repairing Strengthening of Canal_canal embankment etc,Works,Open Tender,Percentage,Civil Works,No,No,NA ,28-Feb-2018 10:00 AM,NA ,180.0,No ,No,Offline,13-Mar-2018 03:00 PM,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,Biswanath Chariali,784176.0,2.0,7128600.0,M/S TILAK SHARMA,6415740.0,Accepted-AOC,27-Mar-2018,AOC,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,True,"{'Flood': 0, 'Embankment': 1, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'repairing': 4, 'strengthening': 1, 'renovation': 1, 'mr': 1}",2018_03,,BISWANATH,BISWANATH,False,BISWANATH,"'BISWANATH', 'NO', 'GELAPUKHURI'",BISWANATH,Biswanath,Biswanath,Biswanath,True,Biswanath
1690,1014,2020_PWD_17513_5,TRC/TB/SOPD(G)/GOH/26/2019-20,Package No. TRC/SOPD-G/GOH/05,Construction Road from NH15 to Hatibandha via Kuthaichuk Ch. 1650.00 M to Ch. 2115.00 M Road including Three Cell Box Culvert by providing Interlocking Concrete Block under SOPD G for the year 2019 20,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,15-May-2020 10:00 AM,NA ,180.0,No ,No,Offline,30-May-2020 11:00 AM,Public Works Roads Department,Gohpur,784168.0,2.0,6149708.0,Bharat Borah,6144826.02,Not Admitted-Fee/PreQual/Technical,04-Aug-2020,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SOPD,False,True,Immediate Measures,{'package': 1},2020_08,,,BISWANATH,False,BISWANATH,'NO',BAGHMARA,Biswanath,Biswanath,Gohpur,False,Gohpur
1691,1245,2021_PWD_20463_5,CE/DEV/TB/93/2020-21/61,"SOPD_G_20_21_227 Construction of road by ICBP (1) Dubia Railway Station road (From Ch. 0.00 to 369.00 m), (2) Dubia Borigaon road, (3) Pahukata to Tihulabari road, (4) Cross drainage work (Box Culvert 3.00 m x 3.00 m, 3 cell) at 5/2 and 5/3 Baisistha","SOPD_G_20_21_227 Construction of road by ICBP (1) Dubia Railway Station road (From Ch. 0.00 to 369.00 m), (2) Dubia Borigaon road, (3) Pahukata to Tihulabari road, (4) Cross drainage work (Box Culvert 3.00 m x 3.00 m, 3 cell) at 5/2 and 5/3 Baisistha",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,30-Jan-2021 09:00 AM,01-Feb-2021 12:00 PM ,180.0,No ,No,Offline,09-Feb-2021 02:30 PM,Public Works Roads Department,Gohpur,781003.0,2.0,30874000.0,SANJAY KUMAR AGARWALLA,30874000.0,Rejected-AOC,31-Mar-2021,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,False,True,Others,,2021_03,,,BISWANATH,False,BISWANATH,"'TIHULABARI', 'Pahukata', 'DUBIA'",PUB CHAIDUAR,Gohpur,Gohpur,Gohpur,False,Gohpur
1692,1248,2021_PWD_21253_10,CE/DEV/TB/93/2020-21/80,"SOPD_G_20_21_228 Construction of road by ICBP (1) Dhupabar Satra road, (2) 3rd Km Borangabari Kalyani Mandir road to Napamua (including 3 cell Box Culvert), (3) Jalukbari Itapara road, (4) NH-15 to Rangalial SC village Road, (5) Kanaklata Path to Dor","SOPD_G_20_21_228 Construction of road by ICBP (1) Dhupabar Satra road, (2) 3rd Km Borangabari Kalyani Mandir road to Napamua (including 3 cell Box Culvert), (3) Jalukbari Itapara road, (4) NH-15 to Rangalial SC village Road, (5) Kanaklata Path to Dor",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,16-Feb-2021 10:00 AM,16-Feb-2021 12:00 PM ,180.0,No ,No,Offline,18-Feb-2021 02:30 PM,Public Works Roads Department,Gohpur,781003.0,2.0,28002000.0,SRI.LALIT KUMAR AGARWALLA,28002000.0,Accepted-AOC,31-Mar-2021,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,False,True,Others,,2021_03,,,BISWANATH,False,BISWANATH,"'JALUKBARI', 'JalukBari', 'RANGALIAL', 'Rangalial', 'NAPAMUA', 'NaPamua', 'Jalukbari', 'ITAPARA', 'Itapara'",CHAIDUAR,Helem,Helem,Gohpur,False,Gohpur
1694,1478,2021_PWD_23050_2,SRBC/TB/SDRF/02/GOH/2021-22,SRBC/TB/SDRF/02/GOH/2021-22,Restoration of Bodo High School to Maj Gaon Road (PMGSY) by construction of RCC Box Culvert and causeway approaches under SOPD (SDRF) for the year 2020-21. (Package No. SDRF/SBRC/GOH/02),Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,25-Sep-2021 03:30 PM,NA ,180.0,No ,No,Offline,19-Oct-2021 11:00 AM,Public Works Roads Department,Gohpur,784168.0,2.0,7399778.0,Pinku Sarkar,7399770.0,Rejected-AOC,17-Nov-2021,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 4, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 1},2021_11,,,BISWANATH,False,BISWANATH,'NO',BAGHMARA,Biswanath,Biswanath,Gohpur,False,Gohpur
1695,1479,2021_PWD_23050_4,SRBC/TB/SDRF/02/GOH/2021-22,SRBC/TB/SDRF/02/GOH/2021-22,"Restoration to Balijan Lowguti Road under SDRF for the year 2020-21 under PWD Gohpur Civil Sub Division Territorial Road Division, Gohpur. (Package No. SDRF/SBRC/GOH/04)",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,25-Sep-2021 03:30 PM,NA ,180.0,No ,No,Offline,19-Oct-2021 11:00 AM,Public Works Roads Department,Gohpur,784168.0,2.0,2985999.0,MANOJ BARUAH,2985941.0,Not Admitted-Fee/PreQual/Technical,17-Nov-2021,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 4, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 1},2021_11,,BISWANATH,BISWANATH,False,BISWANATH,"'NO', 'BALIJAN', 'Balijan', 'GOHPUR'",PUB CHAIDUAR,Gohpur,Gohpur,Gohpur,False,Gohpur
1696,1672,2021_PWD_23871_10,CE/Commn/30/ RIDF-27/2021-22/1_Ph-1,RE/RIDF-XXVII/Gohpur /1,Construction of road at Brahmaputra Dyke from Jamuguri to Kharoi outfall (from Aliguri Subansiri to Bortamuli) from Ch. 18700m to 28700m in Biswanath Dist. Of Assam under RIDF-XXVII of NABARD for the year 2021-22.,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,29-Dec-2021 09:00 AM,NA ,180.0,No ,No,Offline,19-Jan-2022 12:00 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Gohpur,784168.0,2.0,169526000.0,M/S AGH CONSTRUCTIONS,152573400.0,Rejected-AOC,09-Jun-2022,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 1, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,RIDF,False,True,Others,,2022_06,,BISWANATH,BISWANATH,False,BISWANATH,"'BISWANATH', 'BORTAMULI', 'ALIGURI', 'Aliguri', 'GOHPUR'",BISWANATH,Biswanath,Biswanath,Gohpur,False,Gohpur
1697,1769,2021_PWD_23871_8,CE/Commn/30/ RIDF-27/2021-22/1_Ph-1,RE/RIDF-XXVII/ Sootea /2 Biswanath to Panpur (R B),Construction of B/Dyke from Biswanath to Panpur (R B) under Sootea LAC under RIDF-XXVII of NABARD for the year 2021-22,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,29-Dec-2021 09:00 AM,NA ,180.0,No ,No,Offline,19-Jan-2022 12:00 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,sootea,784175.0,2.0,201803000.0,Md. Saduddin Ahmed,201802135.0,Accepted-AOC,16-Jul-2022,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 1, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,RIDF,False,True,Others,,2022_07,,BISWANATH,,False,BISWANATH,'BISWANATH',BISWANATH,Biswanath,Biswanath,,False,Biswanath
1698,2273,2023_PWD_30302_4,CE/Commn/01/ RIDF-XXVIII/2022-23/5,RE/RIDF-XXVIII/ Biswanath/1,Construction of road cum embankment on Brahmaputra Dyke from Biswanath Ghat to Panpur (From Ch 8000.00 m to 12400.00 m) in Biswanath LAC under RIDF-XXVIII of NABARD for the year 2022-23,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,03-Apr-2023 02:00 PM,NA ,180.0,No ,No,Online,24-Apr-2023 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Biswanath,784176.0,2.0,66658000.0,Biswaranjan Borah,59992200.0,Rejected-AOC,12-Jul-2023,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,True,"{'Flood': 0, 'Embankment': 1, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 1, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,False,True,Others,,2023_07,,BISWANATH,BISWANATH,False,BISWANATH,'BISWANATH',BISWANATH,Biswanath,Biswanath,Biswanath,True,Biswanath
