tender_id,tender_externalreference,tender_title,work_description,tender_category,tender_type,form_of_contract,product_category,is_multi_currency_allowed_for_boq,allow_two_stage_bidding,independent_external_monitor/remarks,published_date,pre_bid_meeting_date,bid_validity(days),should_allow_nda_tender,allow_preferential_bidder,payment_mode,bid_opening_date,organisation_chain,location,pincode,no_of_bids_received,tender_value_in_₹,bidder_name,awarded_value,status,contract_date_:,department,matched_categories,matched_keywords,intent_tag,is_coastal_district,is_drought_district
2020_OLIC_63876_6,1952 /2020-21 Dt. 02.11.2020,INSTALATION AND ENERGISATION OF BALINASI LI PROJECT,INSTALATION AND ENERGISATION OF BALINASI LI PROJECT,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,17-Nov-2020 02:00 PM,NA ,90.0,No ,No,Online,04-Dec-2020 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI,Division, Bhubaneswar",CHILIKA BLOCK,754001.0,1.0,,ABINASH BISWAL,"1,115,801",Accepted-AOC,29-Nov-2022,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI,Division, Bhubaneswar",C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2020_OLIC_65103_2,Bid Identification No.21/2020-21 OLIC/ Dt.29.12.20,INSTALATION AND ENERGISATION OF M.BERHAMPUR-I LI PROJECT,INSTALATION AND ENERGISATION OF M.BERHAMPUR-I LI PROJECT,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,02-Jan-2021 11:00 AM,NA ,90.0,No ,No,Online,14-Jan-2021 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",JAGASINGHPUR BLOCK,754001.0,1.0,,BIPIN BIHARI RAY,"1,078,112",Accepted-AOC,10-Nov-2022,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2020_OLIC_65103_3,Bid Identification No.21/2020-21 OLIC/ Dt.29.12.20,INSTALATION AND ENERGISATION OF M.BERHAMPUR-II LI PROJECT,INSTALATION AND ENERGISATION OF M.BERHAMPUR-II LI PROJECT,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,02-Jan-2021 11:00 AM,NA ,90.0,No ,No,Online,14-Jan-2021 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",JAGASINGHPUR BLOCK,754001.0,1.0,,BIPIN BIHARI RAY,"1,075,381",Accepted-AOC,10-Nov-2022,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2021_OLIC_67654_2,"Bid Identification No.24 / 2020-21, OLIC (CTC) / D",INSTALLATION AND ENERGISATION OF SARAN-II TW LI PROJECT,INSTALLATION AND ENERGISATION OF SARAN-II TW LI PROJECT,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,08-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,16-Apr-2021 10:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",BALIKUDA BLOCK,754001.0,1.0,,AVIJIT MOHANTY,"1,504,225",Accepted-AOC,03-Nov-2022,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",C2_Irrigation,irrigation|lift irrigation|tw ,Mitigation,False,False
2021_OLIC_71348_2,e-Procurement BID ID No. 05 EELID (KJR/2021-22),Installation of 29 nos. Shallow Tubewell under Ghasipura and Hatadihi block in Keonjhar district,"Installation, Electrification and Energisation of 29 nos. Shallow Tubewell in cluster basis under Ghasipura and Hatadihi block in Keonjhar district",Works,National Competitive Bid,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,27-Sep-2021 10:00 AM,NA ,180.0,No ,No,Online,07-Oct-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,Keonjhar,758001.0,2.0,,"m s mahabir borewell and equipments, prop.padmalava mallick","8,015,495",Accepted-AOC,28-Nov-2022,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,C2_Irrigation,irrigation|lift irrigation,Mitigation,False,False
2021_OLIC_71481_10,1859/22.09.2021,Binjili-III L.I.P,"Re-installation, electrification and Commissioning of defunct Binjili-III L.I.P under Kosagumuda Block of Nabarangpur District",Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,07-Oct-2021 10:00 AM,NA ,180.0,No ,No,Online,25-Oct-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Nawarangpur,Nabarangpur,764059.0,1.0,"15,42,000",CHANDAN NAYAK,"1,684,933",Accepted-AOC,04-Nov-2022,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Nawarangpur,C2_Irrigation|C3_Drought|C8_Scheme,defunct|irrigation|l.i.|lift irrigation|omm,Mitigation,False,False
2021_OLIC_71481_16,1859/22.09.2021,Bairagiguda-III L.I.P,"Re-installation, electrification and Commissioning of defunct Bairagiguda-III L.I.P under Nanadahandi Block of Nabarangpur District",Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,07-Oct-2021 10:00 AM,NA ,180.0,No ,No,Online,25-Oct-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Nawarangpur,Nabarangpur,764059.0,1.0,"14,47,500",CHANDAN NAYAK,"1,590,203",Accepted-AOC,04-Nov-2022,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Nawarangpur,C2_Irrigation|C3_Drought|C8_Scheme,defunct|irrigation|l.i.|lift irrigation|omm,Mitigation,False,False
2021_OLIC_71481_19,1859/22.09.2021,Dohana-III L.I.P,"Re-installation, electrification and Commissioning of defunct Dohana-III L.I.P under Nanadahandi Block of Nabarangpur District",Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,07-Oct-2021 10:00 AM,NA ,180.0,No ,No,Online,25-Oct-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Nawarangpur,Nabarangpur,764059.0,1.0,"14,30,500",CHANDAN NAYAK,"1,596,045",Accepted-AOC,04-Nov-2022,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Nawarangpur,C2_Irrigation|C3_Drought|C8_Scheme,defunct|irrigation|l.i.|lift irrigation|omm,Mitigation,False,False
2021_OLIC_71481_23,1859/22.09.2021,Taladahibhata-I L.I.P,"Re-installation, electrification and Commissioning of defunct Taladahibhata-I L.I.P under Nanadahandi Block of Nabarangpur District",Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,07-Oct-2021 10:00 AM,NA ,180.0,No ,No,Online,25-Oct-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Nawarangpur,Nabarangpur,764059.0,1.0,"14,26,000",M/S MAHAMAYEE ENTERPRISES,"1,591,489",Accepted-AOC,04-Nov-2022,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Nawarangpur,C2_Irrigation|C3_Drought|C8_Scheme,defunct|irrigation|l.i.|lift irrigation|omm,Mitigation,False,False
2021_OLIC_71481_24,1859/22.09.2021,Doleiguda-II,"Re-installation, electrification and Commissioning of defunct Doleiguda-II L.I.P under Papadahandi Block of Nabarangpur District",Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,07-Oct-2021 10:00 AM,NA ,180.0,No ,No,Online,25-Oct-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Nawarangpur,Nabarangpur,764059.0,1.0,"14,28,000",CHANDAN NAYAK,"1,593,247",Accepted-AOC,04-Nov-2022,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Nawarangpur,C2_Irrigation|C3_Drought|C8_Scheme,defunct|irrigation|l.i.|lift irrigation|omm,Mitigation,False,False
2021_OLIC_71481_25,1859/22.09.2021,Musapala L.I.P,"Re-installation, electrification and Commissioning of defunct Musapala L.I.P under Papadahandi Block of Nabarangpur District",Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,07-Oct-2021 10:00 AM,NA ,180.0,No ,No,Online,25-Oct-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Nawarangpur,Nabarangpur,764059.0,1.0,"14,21,500",CHANDAN NAYAK,"1,578,174",Accepted-AOC,04-Nov-2022,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Nawarangpur,C2_Irrigation|C3_Drought|C8_Scheme,defunct|irrigation|l.i.|lift irrigation|omm,Mitigation,False,False
2021_OLIC_71481_5,1859/22.09.2021,Sandhimunda-II L.I.P,"Re-installation, electrification and Commissioning of defunct Sandhimunda-II L.I.P under Chandahandi Block of Nabarangpur District",Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,07-Oct-2021 10:00 AM,NA ,180.0,No ,No,Online,25-Oct-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Nawarangpur,Nabarangpur,764059.0,1.0,"13,82,500",DHARITRI PADHY,"1,524,774",Accepted-AOC,04-Nov-2022,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Nawarangpur,C2_Irrigation|C3_Drought|C8_Scheme,defunct|irrigation|l.i.|lift irrigation|omm,Mitigation,False,False
2021_OLIC_71481_8,1859/22.09.2021,Ekamba-I L.I.P,"Re-installation, electrification and Commissioning of defunct Ekamba-I L.I.P under Jharigam Block of Nabarangpur District",Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,07-Oct-2021 10:00 AM,NA ,180.0,No ,No,Online,25-Oct-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Nawarangpur,Nabarangpur,764059.0,1.0,"13,95,000",CHANDAN NAYAK,"1,536,740",Accepted-AOC,04-Nov-2022,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Nawarangpur,C2_Irrigation|C3_Drought|C8_Scheme,defunct|irrigation|l.i.|lift irrigation|omm,Mitigation,False,False
2021_OLIC_71563_1,e-Procurement BID ID No. 06/2021-22,Revival of Sankarpur-VI l.I. Project under Keonjhar block in Keonjhar district,Revival of Sankarpur-VI l.I. Project under Keonjhar block in Keonjhar district,Works,National Competitive Bid,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,05-Oct-2021 04:00 PM,NA ,180.0,No ,No,Online,21-Oct-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,Keonjhar,758001.0,1.0,,DUKHABANDHU SETHY,"1,250,360",Accepted-AOC,30-Nov-2022,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,C2_Irrigation|C3_Drought,irrigation|l.i.|l.i. project|lift irrigation|revival,Unknown,False,False
2021_OLIC_71563_2,e-Procurement BID ID No. 06/2021-22,Revival of Jogimatha-I l.I. Project under Keonjhar block in Keonjhar district,Revival of Jogimatha-I l.I. Project under Keonjhar block in Keonjhar district,Works,National Competitive Bid,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,05-Oct-2021 04:00 PM,NA ,180.0,No ,No,Online,21-Oct-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,Keonjhar,758001.0,1.0,,DUKHABANDHU SETHY,"1,247,304",Accepted-AOC,30-Nov-2022,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,C2_Irrigation|C3_Drought,irrigation|l.i.|l.i. project|lift irrigation|revival,Unknown,False,False
2021_OLIC_71563_4,e-Procurement BID ID No. 06/2021-22,Revival of Anara-II l.I. Project under Banspal block in Keonjhar district,Revival of Anara-II l.I. Project under Banspal block in Keonjhar district,Works,National Competitive Bid,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,05-Oct-2021 04:00 PM,NA ,180.0,No ,No,Online,21-Oct-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,Keonjhar,758001.0,1.0,,ALOKA KUMAR BHUYAN,"1,242,514",Accepted-AOC,30-Nov-2022,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,C2_Irrigation|C3_Drought,irrigation|l.i.|l.i. project|lift irrigation|revival,Unknown,False,False
2021_OLIC_74613_10,06/21-22 dt 18.12.2021,Berhampur-Huja,Berhampur-Huja,Works,Open Tender,Turn-key,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 11:00 AM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,"BALIA,BALASORE,ODISHA",756056.0,1.0,"21,22,060",GOPINATH DAS,"2,258,109",Accepted-AOC,16-Nov-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2021_OLIC_74613_109,06/21-22 dt 18.12.2021,Jenabarei-III,Jenabarei-III,Works,Open Tender,Turn-key,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 11:00 AM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,"BALIA,BALASORE,ODISHA",756056.0,1.0,"20,62,819",MS AYUSH ENGINEERING AND COMPANY,"2,266,461",Accepted-AOC,18-Nov-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2021_OLIC_74613_110,06/21-22 dt 18.12.2021,Mahadia-II,Mahadia-II,Works,Open Tender,Turn-key,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 11:00 AM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,"BALIA,BALASORE,ODISHA",756056.0,1.0,"19,75,168",MS AYUSH ENGINEERING AND COMPANY,"2,156,883",Accepted-AOC,18-Nov-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2021_OLIC_74613_112,06/21-22 dt 18.12.2021,Tadaf-IV,Tadaf-IV,Works,Open Tender,Turn-key,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 11:00 AM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,"BALIA,BALASORE,ODISHA",756056.0,1.0,"19,56,054",MS AYUSH ENGINEERING AND COMPANY,"2,142,583",Accepted-AOC,18-Nov-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2021_OLIC_74613_113,06/21-22 dt 18.12.2021,Tadaf-V,Tadaf-V,Works,Open Tender,Turn-key,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 11:00 AM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,"BALIA,BALASORE,ODISHA",756056.0,1.0,"19,98,731",MS AYUSH ENGINEERING AND COMPANY,"2,187,092",Accepted-AOC,18-Nov-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2021_OLIC_74613_114,06/21-22 dt 18.12.2021,Tadaf-VI,Tadaf-VI,Works,Open Tender,Turn-key,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 11:00 AM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,"BALIA,BALASORE,ODISHA",756056.0,1.0,"19,93,458",MS AYUSH ENGINEERING AND COMPANY,"2,183,554",Accepted-AOC,18-Nov-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2021_OLIC_74613_116,06/21-22 dt 18.12.2021,Birasahapura,Birasahapura,Works,Open Tender,Turn-key,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 11:00 AM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,"BALIA,BALASORE,ODISHA",756056.0,1.0,"25,01,618",AMALENDU NAYAK,"2,714,676",Accepted-AOC,18-Nov-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2021_OLIC_74613_119,06/21-22 dt 18.12.2021,Dhobasila-VI,Dhobasila-VI,Works,Open Tender,Turn-key,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 11:00 AM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,"BALIA,BALASORE,ODISHA",756056.0,1.0,"25,00,926",MS AYUSH ENGINEERING AND COMPANY,"2,747,818",Accepted-AOC,18-Nov-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2021_OLIC_74613_121,06/21-22 dt 18.12.2021,Kantabania-I,Kantabania-I,Works,Open Tender,Turn-key,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 11:00 AM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,"BALIA,BALASORE,ODISHA",756056.0,1.0,"25,11,753",MS AYUSH ENGINEERING AND COMPANY,"2,759,714",Accepted-AOC,18-Nov-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2021_OLIC_74613_122,06/21-22 dt 18.12.2021,Kantabania-II,Kantabania-II,Works,Open Tender,Turn-key,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 11:00 AM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,"BALIA,BALASORE,ODISHA",756056.0,1.0,"25,15,902",MS AYUSH ENGINEERING AND COMPANY,"2,764,272",Accepted-AOC,19-Nov-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2021_OLIC_74613_123,06/21-22 dt 18.12.2021,Kantabania-III,Kantabania-III,Works,Open Tender,Turn-key,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 11:00 AM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,"BALIA,BALASORE,ODISHA",756056.0,1.0,"24,75,600",MS AYUSH ENGINEERING AND COMPANY,"2,719,991",Accepted-AOC,18-Nov-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2021_OLIC_74613_124,06/21-22 dt 18.12.2021,Kantabania-IV,Kantabania-IV,Works,Open Tender,Turn-key,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 11:00 AM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,"BALIA,BALASORE,ODISHA",756056.0,1.0,"25,75,873",MS AYUSH ENGINEERING AND COMPANY,"2,830,163",Accepted-AOC,19-Nov-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2021_OLIC_74613_129,06/21-22 dt 18.12.2021,Sarupal,Sarupal,Works,Open Tender,Turn-key,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 11:00 AM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,"BALIA,BALASORE,ODISHA",756056.0,1.0,"24,43,016",MS AYUSH ENGINEERING AND COMPANY,"2,686,926",Accepted-AOC,18-Nov-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2021_OLIC_74613_13,06/21-22 dt 18.12.2021,Chasakhanda,Chasakhanda,Works,Open Tender,Turn-key,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 11:00 AM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,"BALIA,BALASORE,ODISHA",756056.0,1.0,"21,38,912",M/S.BAISAKHI CONSTRUCTION PVT.LTD,"2,036,483",Accepted-AOC,16-Nov-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2021_OLIC_74613_138,06/21-22 dt 18.12.2021,Dhimpura,Dhimpura,Works,Open Tender,Turn-key,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 11:00 AM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,"BALIA,BALASORE,ODISHA",756056.0,1.0,"21,16,100",MS AYUSH ENGINEERING AND COMPANY,"2,325,002",Accepted-AOC,18-Nov-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2021_OLIC_74613_140,06/21-22 dt 18.12.2021,Garudahata-II,Garudahata-II,Works,Open Tender,Turn-key,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 11:00 AM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,"BALIA,BALASORE,ODISHA",756056.0,1.0,"20,88,057",AMALENDU NAYAK,"2,263,554",Accepted-AOC,18-Nov-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2021_OLIC_74613_141,06/21-22 dt 18.12.2021,Garudahata-III,Garudahata-III,Works,Open Tender,Turn-key,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 11:00 AM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,"BALIA,BALASORE,ODISHA",756056.0,1.0,"20,36,622",AJAY KUMAR GIRI,"2,207,569",Accepted-AOC,18-Nov-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2021_OLIC_74613_142,06/21-22 dt 18.12.2021,Garudahata-IV,Garudahata-IV,Works,Open Tender,Turn-key,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 11:00 AM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,"BALIA,BALASORE,ODISHA",756056.0,1.0,"21,27,574",AJAY KUMAR GIRI,"2,329,984",Accepted-AOC,18-Nov-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2021_OLIC_74613_144,06/21-22 dt 18.12.2021,Iswarpur-IV,Iswarpur-IV,Works,Open Tender,Turn-key,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 11:00 AM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,"BALIA,BALASORE,ODISHA",756056.0,1.0,"20,63,454",MAHASWETA DHADA,"2,080,193",Accepted-AOC,18-Nov-2022,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Balasore,C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
